car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price,car_age
4980,Toyota,Model C,2003,250000.0,Diesel,Automatic,9,30,1133,23
4981,Ford,Model B,2025,29304.0,Petrol,Manual,9,20,24707,1
4982,BMW,Model B,2018,88225.0,Petrol,Manual,11,20,6396,8
4983,Ford,Model B,2024,43896.0,Petrol,Automatic,12,1,17433,2
4984,Toyota,Model C,2025,0.0,Petrol,Manual,8,1,25187,1
4985,Fiat,Model A,2023,20117.0,Petrol,Automatic,7,1,16901,3
4986,Honda,Model A,2015,118889.0,Petrol,Automatic,3,30,1779,11
4987,Ford,Model A,2025,0.0,Petrol,Manual,2,1,24890,1
4988,Dacia,Model C,2023,12395.0,Petrol,Automatic,8,30,16451,3
4989,Hyundai,Model B,2025,0.0,Petrol,Manual,12,20,23422,1
4990,Honda,Model B,2025,7520.0,Petrol,Manual,4,30,24397,1
4991,Honda,Model B,2025,15823.0,Petrol,Manual,2,30,27544,1
4992,Ford,Model A,2023,60674.0,Petrol,Manual,6,10,12461,3
4993,Audi,Model B,2020,53494.0,Petrol,Manual,1,20,9982,6
4994,BMW,Model C,2024,6710.0,Diesel,Manual,7,30,21129,2
4995,Toyota,Model A,2006,216431.0,Petrol,Automatic,1,10,500,20
4996,Hyundai,Model C,2025,16885.0,Diesel,Manual,12,1,22150,1
4997,Audi,Model C,2011,180224.0,Hybrid,Automatic,11,30,3398,15
4998,Mercedes,Model A,2020,46845.0,Diesel,Automatic,2,20,12638,6
4999,Audi,Model B,2025,0.0,Petrol,Automatic,2,1,26920,1
5000,VW,Model A,2023,38287.0,Petrol,Manual,12,1,21008,3
5001,Ford,Model A,2021,53747.0,Petrol,Automatic,11,20,13880,5
5002,VW,Model A,2022,47375.0,Hybrid,Automatic,12,1,13991,4
5003,Toyota,Model A,2025,0.0,Petrol,Automatic,5,1,27511,1
5004,Fiat,Model A,2020,31834.0,Petrol,Automatic,2,10,9111,6
5005,Honda,Model A,2025,0.0,Petrol,Automatic,8,10,20078,1
5006,Honda,Model C,2008,214316.0,Diesel,Manual,12,30,500,18
5007,Dacia,Model B,2025,31665.0,Petrol,Automatic,2,1,16345,1
5008,Dacia,Model B,2025,0.0,Petrol,Manual,11,1,15018,1
5009,VW,Model C,2016,142137.0,Petrol,Automatic,5,20,4760,10
5010,Dacia,Model A,2021,60447.0,Diesel,Automatic,2,1,8814,5
5011,Honda,Model B,2015,99104.0,Petrol,Manual,6,1,8699,11
5012,Toyota,Model B,2025,3210.0,Diesel,Automatic,7,1,23879,1
5013,Toyota,Model C,2022,48959.0,Diesel,Automatic,1,1,21256,4
5014,Ford,Model A,2024,0.0,Diesel,Manual,6,30,26998,2
5015,Ford,Model B,2016,117666.0,Petrol,Automatic,9,10,3148,10
5016,Honda,Model B,2017,34077.0,Petrol,Automatic,10,20,5192,9
5017,Fiat,Model B,2004,250000.0,Petrol,Automatic,2,10,1773,22
5018,Toyota,Model B,2020,59074.0,Petrol,Automatic,11,30,8489,6
5019,Audi,Model A,2023,,Petrol,Automatic,3,30,21560,3
5020,BMW,Model A,2025,0.0,Petrol,Manual,9,10,24320,1
5021,Dacia,Model B,2024,0.0,Petrol,Automatic,7,1,16590,2
5022,Hyundai,Model C,2021,37687.0,Petrol,Automatic,12,1,12433,5
5023,Ford,Model A,2025,0.0,Petrol,Manual,1,10,23413,1
5024,Hyundai,Model B,2025,1702.0,Diesel,Automatic,3,10,21292,1
5025,Hyundai,Model A,2025,0.0,Petrol,Automatic,2,1,24770,1
5026,Dacia,Model B,2022,6888.0,Petrol,Automatic,5,20,15398,4
5027,Toyota,Model B,2018,95396.0,Petrol,Automatic,5,1,9643,8
5028,Ford,Model A,2005,245559.0,Petrol,Automatic,2,30,697,21
5029,BMW,Model C,2025,0.0,Petrol,Automatic,7,1,28534,1
5030,Dacia,Model B,2012,163594.0,Petrol,Manual,2,10,500,14
5031,Dacia,Model B,2020,53202.0,Petrol,Automatic,1,1,6449,6
5032,Hyundai,Model A,2022,36945.0,Petrol,Manual,1,30,15163,4
5033,Honda,Model C,2023,38625.0,Petrol,Automatic,12,30,20290,3
5034,Honda,Model A,2023,14943.0,Petrol,Automatic,5,20,19629,3
5035,Honda,Model B,2015,102413.0,Petrol,Automatic,4,1,4528,11
5036,Toyota,Model A,2020,57822.0,Diesel,Automatic,7,1,9566,6
5037,Honda,Model B,2023,3548.0,Diesel,Automatic,2,10,21916,3
5038,BMW,Model C,2025,0.0,Petrol,Manual,6,20,28836,1
5039,Dacia,Model B,2025,,Petrol,Manual,3,30,14860,1
5040,Toyota,Model C,2025,0.0,Hybrid,Automatic,4,1,31323,1
5041,Fiat,Model B,2025,7959.0,Diesel,Automatic,12,20,19483,1
5042,VW,Model A,2023,21259.0,Petrol,Automatic,2,20,21090,3
5043,Toyota,Model C,2016,125728.0,Petrol,Manual,6,1,500,10
5044,Audi,Model B,2024,15232.0,Petrol,Automatic,9,30,31000,2
5045,Dacia,Model A,2024,23034.0,Petrol,Automatic,12,20,16807,2
5046,Hyundai,Model B,2023,41850.0,Petrol,Automatic,12,30,17967,3
5047,Audi,Model A,2022,34024.0,Petrol,Automatic,4,20,24453,4
5048,BMW,Model A,2022,35987.0,Diesel,Automatic,12,10,14191,4
5049,VW,Model C,2020,36396.0,Diesel,Manual,5,10,14813,6
5050,Toyota,Model A,2022,54593.0,Petrol,Automatic,12,30,18460,4
5051,Audi,Model B,2016,105814.0,Petrol,Automatic,2,10,8323,10
5052,VW,Model C,2025,0.0,Diesel,Manual,3,30,24425,1
5053,VW,Model A,2016,119095.0,Petrol,Automatic,1,10,9219,10
5054,Honda,Model C,2008,171303.0,Diesel,Manual,4,10,500,18
5055,Dacia,Model C,2021,41560.0,Petrol,Automatic,11,30,13372,5
5056,VW,Model B,2024,25624.0,Hybrid,Automatic,2,20,19845,2
5057,Fiat,Model B,2021,41434.0,Petrol,Automatic,3,30,11445,5
5058,Mercedes,Model B,2019,61231.0,Petrol,Automatic,3,20,14229,7
5059,Toyota,Model A,2023,17757.0,Petrol,Automatic,4,20,24775,3
5060,Mercedes,Model A,2020,29851.0,Diesel,Automatic,1,30,11196,6
5061,Toyota,Model B,2025,,Petrol,Automatic,6,1,28673,1
5062,Dacia,Model A,2025,0.0,Petrol,Manual,12,1,19368,1
5063,Dacia,Model B,2022,31915.0,Petrol,Automatic,6,10,12267,4
5064,Hyundai,Model A,2020,55969.0,Diesel,Manual,11,30,11016,6
5065,Honda,Model C,2025,211.0,Petrol,Automatic,8,1,21870,1
5066,Hyundai,Model C,2003,250000.0,Petrol,Manual,1,30,500,23
5067,Ford,Model B,2022,35219.0,Petrol,Automatic,8,1,14898,4
5068,BMW,Model B,2020,39575.0,Petrol,Automatic,12,1,6658,6
5069,Honda,Model B,2025,8632.0,Petrol,Automatic,7,30,25621,1
5070,Ford,Model B,2001,250000.0,Petrol,Manual,7,10,500,25
5071,Audi,Model A,2023,27082.0,Petrol,Manual,9,1,21856,3
5072,Audi,Model A,2025,16128.0,Diesel,Automatic,11,30,33070,1
5073,Audi,Model A,2022,36455.0,Petrol,Manual,8,1,14826,4
5074,Ford,Model B,2008,220670.0,Petrol,Automatic,6,1,1279,18
5075,Mercedes,Model A,2025,21108.0,Diesel,Automatic,1,1,32448,1
5076,VW,Model C,2022,44734.0,Petrol,Manual,2,10,17344,4
5077,Toyota,Model C,2023,12780.0,Diesel,Automatic,9,30,19419,3
5078,Toyota,Model B,2017,94038.0,Petrol,Automatic,8,1,1572,9
5079,Hyundai,Model A,2022,54582.0,Petrol,Manual,3,30,15485,4
5080,Honda,Model A,2021,25535.0,Petrol,Manual,9,1,12995,5
5081,Toyota,Model A,2007,210120.0,Petrol,Automatic,4,10,500,19
5082,Fiat,Model C,2010,174855.0,Hybrid,Automatic,4,30,500,16
5083,Toyota,Model C,2025,0.0,Diesel,Automatic,1,30,24631,1
5084,Fiat,Model C,2017,109093.0,Diesel,Automatic,7,20,3728,9
5085,Honda,Model B,2016,113652.0,Petrol,Automatic,4,1,2498,10
5086,Audi,Model A,2022,25334.0,Petrol,Manual,11,10,14659,4
5087,Ford,Model B,2025,9082.0,Petrol,Automatic,11,30,25984,1
5088,Toyota,Model B,2006,225623.0,Petrol,Automatic,2,20,500,20
5089,Mercedes,Model A,2023,10647.0,Petrol,Manual,2,30,19186,3
5090,BMW,Model A,2011,157306.0,Petrol,Manual,5,30,903,15
5091,Audi,Model B,2003,250000.0,Diesel,Automatic,8,20,500,23
5092,VW,Model B,2005,250000.0,Petrol,Automatic,5,1,500,21
5093,Hyundai,Model A,2025,0.0,Petrol,Manual,5,1,25274,1
5094,Fiat,Model B,2011,176166.0,Diesel,Automatic,2,1,500,15
5095,Audi,Model B,2004,250000.0,Petrol,Automatic,5,1,1261,22
5096,VW,Model C,2021,29116.0,Petrol,Automatic,6,30,16440,5
5097,Audi,Model B,2025,5335.0,Petrol,Automatic,12,10,28977,1
5098,Ford,Model C,2018,96459.0,Petrol,Automatic,11,10,5263,8
5099,Fiat,Model C,2021,46572.0,Hybrid,Manual,10,1,16420,5
5100,BMW,Model B,2003,250000.0,Petrol,Manual,7,1,500,23
5101,Dacia,Model C,2021,24294.0,Hybrid,Automatic,5,30,11316,5
5102,Hyundai,Model C,2023,29150.0,Petrol,Manual,11,30,18024,3
5103,Hyundai,Model C,2023,20496.0,Petrol,Automatic,5,20,15349,3
5104,VW,Model C,2020,74654.0,Petrol,Manual,8,10,8107,6
5105,Hyundai,Model B,2020,72631.0,Petrol,Manual,4,1,12244,6
5106,Dacia,Model B,2010,142217.0,Diesel,Manual,10,10,500,16
5107,Hyundai,Model C,2020,59958.0,Petrol,Automatic,7,20,5579,6
5108,Toyota,Model B,2009,186081.0,Petrol,Manual,12,30,500,17
5109,Ford,Model B,2025,5950.0,Petrol,Automatic,8,20,27120,1
5110,Toyota,Model A,2025,0.0,Petrol,Automatic,3,30,24219,1
5111,Dacia,Model A,2025,0.0,Petrol,Automatic,12,30,20606,1
5112,Fiat,Model C,2025,0.0,Hybrid,Automatic,7,1,19062,1
5113,Ford,Model A,2023,35017.0,Petrol,Automatic,4,1,14833,3
5114,Hyundai,Model A,2025,24825.0,Petrol,Automatic,5,1,28974,1
5115,Fiat,Model A,2019,59284.0,Hybrid,Automatic,2,30,7181,7
5116,Audi,Model C,2024,0.0,Petrol,Manual,1,1,20171,2
5117,Ford,Model B,2021,48300.0,Diesel,Automatic,6,10,10238,5
5118,Honda,Model C,2022,35570.0,Petrol,Automatic,12,1,17386,4
5119,Hyundai,Model B,2025,17563.0,Petrol,Automatic,2,30,23913,1
5120,Toyota,Model A,2019,53562.0,Petrol,Automatic,12,30,6919,7
5121,VW,Model C,2020,51930.0,Petrol,Automatic,10,1,9788,6
5122,Toyota,Model C,2025,0.0,Petrol,Manual,11,20,27769,1
5123,Mercedes,Model C,2005,250000.0,Petrol,Manual,9,30,500,21
5124,Mercedes,Model B,2022,39758.0,Petrol,Automatic,8,30,27329,4
5125,Mercedes,Model A,2025,0.0,Petrol,Automatic,2,30,32303,1
5126,BMW,Model B,2023,4165.0,Diesel,Automatic,8,30,24286,3
5127,Honda,Model B,2023,5542.0,Petrol,Automatic,5,20,24847,3
5128,VW,Model C,2018,90214.0,Petrol,Manual,2,10,9751,8
5129,Mercedes,Model B,2020,43388.0,Petrol,Automatic,11,30,9794,6
5130,Ford,Model C,2025,1560.0,Petrol,Manual,7,1,24105,1
5131,Ford,Model C,2023,54644.0,Petrol,Manual,10,30,16764,3
5132,Mercedes,Model B,2022,30786.0,Petrol,Automatic,6,1,15233,4
5133,Toyota,Model C,2009,177578.0,Petrol,Automatic,7,20,2455,17
5134,Hyundai,Model B,2001,250000.0,Petrol,Automatic,9,1,500,25
5135,BMW,Model C,2025,0.0,Petrol,Automatic,4,30,36262,1
5136,Mercedes,Model B,2020,85799.0,Petrol,Automatic,11,30,16575,6
5137,Dacia,Model C,2023,45054.0,Hybrid,Manual,6,1,12763,3
5138,VW,Model B,2007,213537.0,Petrol,Manual,9,1,500,19
5139,Honda,Model B,2024,0.0,Petrol,Manual,5,1,24286,2
5140,Ford,Model B,2025,0.0,Petrol,Manual,9,20,26514,1
5141,Hyundai,Model C,2023,19565.0,Petrol,Automatic,1,30,19074,3
5142,Hyundai,Model A,2012,161753.0,Petrol,Automatic,12,30,500,14
5143,Toyota,Model B,2023,39594.0,Petrol,Automatic,10,1,21667,3
5144,Honda,Model C,2025,0.0,Petrol,Automatic,9,1,24154,1
5145,Ford,Model A,2021,63163.0,Petrol,Automatic,5,1,11606,5
5146,BMW,Model B,2025,9265.0,Petrol,Manual,11,1,32846,1
5147,Dacia,Model C,2024,4383.0,Diesel,Automatic,10,30,20993,2
5148,Honda,Model A,2025,0.0,Petrol,Automatic,6,1,29004,1
5149,Toyota,Model C,2024,13743.0,Petrol,Manual,3,20,21686,2
5150,Fiat,Model B,2013,128106.0,Petrol,Manual,3,1,500,13
5151,Mercedes,Model C,2020,75355.0,Diesel,Automatic,7,30,10731,6
5152,BMW,Model B,2016,91141.0,Petrol,Automatic,10,30,11776,10
5153,VW,Model C,2025,2464.0,Petrol,Manual,9,10,25784,1
5154,Toyota,Model B,2025,0.0,Petrol,Automatic,7,1,35082,1
5155,Hyundai,Model B,2024,3590.0,Diesel,Manual,3,1,19901,2
5156,BMW,Model B,2020,58457.0,Petrol,Automatic,3,20,13453,6
5157,Toyota,Model B,2016,124199.0,Diesel,Manual,1,10,4043,10
5158,Audi,Model A,2025,0.0,Petrol,Manual,3,30,25544,1
5159,VW,Model B,2022,29817.0,Petrol,Manual,1,10,14291,4
5160,Audi,Model A,2017,84723.0,Petrol,Automatic,9,10,9153,9
5161,Honda,Model B,2023,23420.0,Petrol,Automatic,8,20,21904,3
5162,Hyundai,Model A,2004,241729.0,Petrol,Manual,12,30,6602,22
5163,Fiat,Model C,2020,33478.0,Petrol,Automatic,10,30,10217,6
5164,VW,Model C,2022,20172.0,Petrol,Manual,4,30,18072,4
5165,Toyota,Model B,2014,156566.0,Petrol,Manual,9,1,1647,12
5166,Ford,Model C,2025,3700.0,Petrol,Automatic,1,1,29925,1
5167,VW,Model C,2016,111185.0,Petrol,Manual,12,10,9080,10
5168,Fiat,Model B,2013,139760.0,Petrol,Automatic,8,30,2054,13
5169,Fiat,Model C,2016,107225.0,Petrol,Manual,2,30,649,10
5170,Dacia,Model C,2025,0.0,Diesel,Manual,7,20,18068,1
5171,Hyundai,Model B,2021,55903.0,Petrol,Automatic,12,20,12946,5
5172,Mercedes,Model A,2023,25512.0,Petrol,Automatic,11,1,24619,3
5173,VW,Model C,2002,250000.0,Petrol,Manual,4,30,500,24
5174,Hyundai,Model C,2003,250000.0,Hybrid,Automatic,5,20,4582,23
5175,Fiat,Model B,2021,11118.0,Diesel,Automatic,11,30,14427,5
5176,Fiat,Model B,2025,6207.0,Petrol,Manual,12,1,16487,1
5177,Honda,Model C,2025,,Petrol,Automatic,12,10,22235,1
5178,VW,Model C,2008,60767.0,Petrol,Automatic,12,20,1579,18
5179,BMW,Model B,2022,18080.0,Petrol,Automatic,7,20,23470,4
5180,Ford,Model A,2025,42.0,Petrol,Automatic,11,20,29265,1
5181,Honda,Model B,2021,,Petrol,Manual,5,1,17704,5
5182,Dacia,Model A,2025,22542.0,Petrol,Manual,11,30,17180,1
5183,Fiat,Model B,2013,120879.0,Hybrid,Manual,5,10,1406,13
5184,Hyundai,Model C,2025,14632.0,Petrol,Automatic,8,10,23166,1
5185,BMW,Model C,2025,,Petrol,Manual,6,30,28413,1
5186,Toyota,Model B,2025,0.0,Petrol,Automatic,12,20,24624,1
5187,VW,Model A,2024,23397.0,Petrol,Automatic,1,1,25025,2
5188,BMW,Model B,2020,56461.0,Petrol,Manual,12,30,9306,6
5189,Audi,Model C,2025,10762.0,Hybrid,Automatic,6,30,30485,1
5190,Fiat,Model B,2019,57115.0,Diesel,Automatic,7,10,12769,7
5191,Mercedes,Model B,2020,50505.0,Petrol,Automatic,11,10,10220,6
5192,BMW,Model B,2025,14154.0,Petrol,Manual,9,30,29532,1
5193,Ford,Model C,2025,22281.0,Petrol,Manual,12,30,23080,1
5194,Dacia,Model C,2025,0.0,Diesel,Automatic,7,20,18200,1
5195,Hyundai,Model A,2016,66190.0,Petrol,Automatic,7,30,8826,10
5196,Dacia,Model B,2025,0.0,Petrol,Automatic,12,30,22638,1
5197,Hyundai,Model A,2025,486.0,Petrol,Automatic,12,30,25476,1
5198,Honda,Model B,2006,224508.0,Petrol,Manual,3,30,500,20
5199,Dacia,Model B,2021,53045.0,Petrol,Manual,4,30,11419,5
5200,Toyota,Model B,2019,64846.0,Petrol,Manual,8,10,9172,7
5201,Toyota,Model C,2020,72583.0,Petrol,Manual,12,30,9468,6
5202,Honda,Model A,2025,0.0,Petrol,Manual,8,30,21159,1
5203,Hyundai,Model B,2024,30552.0,Petrol,Manual,10,30,17797,2
5204,Fiat,Model B,2025,23251.0,Petrol,Manual,2,30,18815,1
5205,Toyota,Model C,2025,0.0,Hybrid,Manual,7,10,25490,1
5206,Honda,Model C,2020,,Petrol,Automatic,2,30,5667,6
5207,Fiat,Model C,2025,6160.0,Petrol,Automatic,4,1,18889,1
5208,BMW,Model C,2021,30191.0,Petrol,Automatic,3,20,18833,5
5209,Hyundai,Model A,2025,0.0,Hybrid,Manual,3,30,23599,1
5210,Honda,Model C,2016,124537.0,Diesel,Automatic,12,30,3038,10
5211,Toyota,Model A,2025,11064.0,Petrol,Manual,4,20,26045,1
5212,Honda,Model C,2017,125702.0,Petrol,Manual,8,30,6276,9
5213,Toyota,Model C,2020,62561.0,Petrol,Automatic,1,1,13109,6
5214,Hyundai,Model B,2025,0.0,Diesel,Automatic,11,30,25165,1
5215,Fiat,Model B,2021,48768.0,Diesel,Manual,9,30,12482,5
5216,Honda,Model A,2023,21741.0,Petrol,Automatic,3,30,19809,3
5217,Hyundai,Model A,2021,45951.0,Hybrid,Automatic,1,10,16402,5
5218,VW,Model B,2025,0.0,Petrol,Manual,4,10,21381,1
5219,Toyota,Model C,2017,82023.0,Petrol,Automatic,8,20,4868,9
5220,Ford,Model B,2005,244233.0,Diesel,Automatic,1,20,500,21
5221,VW,Model C,2019,50870.0,Petrol,Automatic,1,30,9060,7
5222,BMW,Model C,2022,25247.0,Diesel,Manual,6,10,17451,4
5223,Toyota,Model C,2015,118216.0,Hybrid,Manual,3,10,2981,11
5224,Dacia,Model C,2020,26106.0,Petrol,Automatic,8,1,9030,6
5225,Ford,Model B,2021,59534.0,Petrol,Manual,3,30,12303,5
5226,Toyota,Model A,2005,209202.0,Petrol,Manual,12,1,500,21
5227,Audi,Model A,2023,34043.0,Petrol,Manual,6,30,20924,3
5228,Audi,Model A,2025,0.0,Diesel,Manual,2,1,28181,1
5229,Toyota,Model A,2015,113926.0,Petrol,Manual,1,20,592,11
5230,Mercedes,Model C,2023,31786.0,Diesel,Manual,6,30,22745,3
5231,Mercedes,Model C,2024,44972.0,Hybrid,Automatic,11,10,24139,2
5232,Toyota,Model A,2021,49746.0,Diesel,Automatic,6,30,18214,5
5233,Ford,Model A,2025,0.0,Diesel,Automatic,2,20,23904,1
5234,Mercedes,Model B,2021,62305.0,Petrol,Manual,7,30,15281,5
5235,BMW,Model C,2022,32521.0,Petrol,Automatic,5,10,18326,4
5236,BMW,Model C,2000,250000.0,Hybrid,Automatic,7,1,500,26
5237,Audi,Model B,2024,20367.0,Petrol,Automatic,5,10,27713,2
5238,Mercedes,Model C,2024,0.0,Diesel,Automatic,9,1,24814,2
5239,Honda,Model A,2003,250000.0,Petrol,Automatic,11,1,500,23
5240,Honda,Model A,2020,53854.0,Petrol,Manual,12,30,7732,6
5241,Toyota,Model C,2025,18327.0,Petrol,Manual,10,10,27323,1
5242,Hyundai,Model C,2021,58906.0,Diesel,Manual,5,10,13094,5
5243,Honda,Model C,2022,11594.0,Petrol,Manual,6,1,13026,4
5244,BMW,Model B,2025,18939.0,Petrol,Manual,9,1,27455,1
5245,Toyota,Model A,2025,6742.0,Petrol,Automatic,3,10,26575,1
5246,Dacia,Model B,2023,,Petrol,Automatic,9,20,16961,3
5247,Dacia,Model B,2025,,Petrol,Automatic,9,1,21033,1
5248,Audi,Model B,2025,15522.0,Petrol,Manual,9,1,30890,1
5249,Mercedes,Model C,2021,29789.0,Diesel,Automatic,5,1,15436,5
5250,Honda,Model B,2022,56663.0,Hybrid,Manual,8,20,11044,4
5251,Honda,Model B,2021,25310.0,Petrol,Manual,3,20,13997,5
5252,Toyota,Model B,2025,0.0,Petrol,Automatic,3,20,28363,1
5253,Honda,Model A,2024,0.0,Petrol,Automatic,10,1,23400,2
5254,Audi,Model C,2008,224654.0,Petrol,Manual,5,30,3336,18
5255,Mercedes,Model A,2025,0.0,Petrol,Manual,7,1,25797,1
5256,Ford,Model B,2022,18557.0,Petrol,Automatic,4,30,21285,4
5257,Dacia,Model C,2006,234678.0,Petrol,Manual,3,30,500,20
5258,Mercedes,Model C,2023,33917.0,Petrol,Manual,10,30,24656,3
5259,VW,Model A,2021,58013.0,Petrol,Manual,10,30,9252,5
5260,Honda,Model B,2025,0.0,Petrol,Automatic,11,1,28355,1
5261,Toyota,Model C,2016,111818.0,Diesel,Automatic,11,1,500,10
5262,Fiat,Model B,2025,0.0,Diesel,Automatic,6,30,21848,1
5263,Honda,Model B,2023,49122.0,Petrol,Manual,11,30,17682,3
5264,Ford,Model B,2005,250000.0,Petrol,Manual,5,30,500,21
5265,Honda,Model C,2025,16244.0,Petrol,Manual,1,30,25120,1
5266,BMW,Model B,2022,47911.0,Petrol,Manual,9,30,15727,4
5267,Ford,Model B,2019,79795.0,Petrol,Manual,3,20,7693,7
5268,Toyota,Model A,2022,17334.0,Petrol,Manual,6,10,12463,4
5269,BMW,Model B,2025,9499.0,Petrol,Automatic,3,20,27800,1
5270,Ford,Model C,2020,61713.0,Petrol,Automatic,5,20,15754,6
5271,BMW,Model A,2016,126950.0,Petrol,Manual,12,30,3301,10
5272,Audi,Model A,2012,168111.0,Diesel,Manual,8,30,4648,14
5273,Hyundai,Model A,2019,80255.0,Diesel,Automatic,2,20,6243,7
5274,BMW,Model A,2025,0.0,Hybrid,Automatic,10,20,31989,1
5275,Ford,Model B,2022,34664.0,Petrol,Automatic,11,10,18404,4
5276,Dacia,Model A,2017,87631.0,Petrol,Automatic,3,1,7957,9
5277,Mercedes,Model B,2015,123785.0,Petrol,Manual,10,1,4402,11
5278,Toyota,Model C,2020,53766.0,Petrol,Automatic,7,1,17158,6
5279,Ford,Model B,2025,0.0,Hybrid,Automatic,8,30,24226,1
5280,Honda,Model A,2020,66885.0,Petrol,Manual,12,30,9773,6
5281,Ford,Model B,2025,0.0,Petrol,Automatic,1,1,25881,1
5282,Toyota,Model C,2022,37823.0,Petrol,Automatic,8,1,13108,4
5283,Mercedes,Model C,2015,97208.0,Diesel,Automatic,2,20,3711,11
5284,BMW,Model A,2025,0.0,Petrol,Automatic,10,30,32070,1
5285,VW,Model A,2022,45840.0,Diesel,Automatic,12,10,15818,4
5286,Audi,Model B,2025,0.0,Petrol,Manual,2,1,31515,1
5287,Hyundai,Model B,2025,18685.0,Hybrid,Automatic,1,1,24639,1
5288,VW,Model C,2005,250000.0,Petrol,Manual,12,10,1456,21
5289,BMW,Model A,2009,187976.0,Petrol,Automatic,12,1,1708,17
5290,Audi,Model B,2025,44981.0,Petrol,Manual,12,20,24554,1
5291,Toyota,Model C,2019,90646.0,Petrol,Manual,12,20,4947,7
5292,Ford,Model C,2016,93760.0,Petrol,Automatic,7,30,3578,10
5293,Hyundai,Model B,2003,250000.0,Petrol,Manual,12,10,1291,23
5294,BMW,Model C,2002,250000.0,Diesel,Automatic,12,1,500,24
5295,Audi,Model C,2025,0.0,Diesel,Automatic,2,30,29818,1
5296,Toyota,Model B,2013,127951.0,Petrol,Manual,11,30,500,13
5297,Mercedes,Model A,2022,50923.0,Petrol,Manual,9,1,20564,4
5298,Honda,Model B,2023,15030.0,Petrol,Manual,2,10,22068,3
5299,Honda,Model A,2021,46471.0,Petrol,Manual,10,1,15212,5
5300,Toyota,Model A,2002,250000.0,Diesel,Manual,7,10,1545,24
5301,Honda,Model A,2025,0.0,Petrol,Manual,11,20,26012,1
5302,Toyota,Model A,2001,250000.0,Petrol,Automatic,11,30,3889,25
5303,Toyota,Model B,2025,5822.0,Petrol,Automatic,12,10,24058,1
5304,Audi,Model B,2025,0.0,Petrol,Automatic,1,1,32768,1
5305,Honda,Model B,2021,48253.0,Petrol,Automatic,9,1,15745,5
5306,Honda,Model C,2022,24808.0,Petrol,Automatic,5,30,13759,4
5307,Mercedes,Model C,2022,57035.0,Petrol,Manual,10,1,26910,4
5308,BMW,Model B,2021,92141.0,Petrol,Automatic,8,30,15737,5
5309,Mercedes,Model A,2025,0.0,Hybrid,Manual,7,30,30055,1
5310,BMW,Model A,2025,0.0,Petrol,Automatic,1,1,34557,1
5311,Honda,Model B,2020,61753.0,Diesel,Manual,8,30,11004,6
5312,Audi,Model B,2023,20918.0,Petrol,Manual,6,10,21134,3
5313,Toyota,Model C,2025,29570.0,Petrol,Automatic,5,10,28138,1
5314,Toyota,Model C,2025,24998.0,Petrol,Manual,12,20,20896,1
5315,Honda,Model B,2022,48980.0,Petrol,Automatic,9,30,14681,4
5316,VW,Model C,2021,39199.0,Petrol,Manual,7,30,10598,5
5317,Honda,Model C,2019,82166.0,Petrol,Automatic,11,20,11080,7
5318,BMW,Model A,2025,3975.0,Petrol,Automatic,3,30,29276,1
5319,BMW,Model B,2014,135619.0,Petrol,Manual,8,20,3412,12
5320,Audi,Model A,2023,626.0,Petrol,Manual,11,30,20234,3
5321,Toyota,Model A,2019,87926.0,Petrol,Automatic,2,1,8751,7
5322,BMW,Model B,2019,73617.0,Petrol,Manual,3,20,14269,7
5323,Toyota,Model B,2021,46487.0,Diesel,Automatic,2,10,16293,5
5324,Fiat,Model A,2025,0.0,Diesel,Automatic,12,20,21197,1
5325,BMW,Model B,2005,228095.0,Diesel,Automatic,8,20,3699,21
5326,Dacia,Model A,2023,28758.0,Petrol,Automatic,7,1,20011,3
5327,Fiat,Model B,2008,177762.0,Petrol,Manual,5,10,500,18
5328,Hyundai,Model A,2015,131842.0,Diesel,Manual,6,30,500,11
5329,Fiat,Model B,2021,,Petrol,Automatic,10,20,8400,5
5330,BMW,Model A,2022,5119.0,Petrol,Manual,12,1,20244,4
5331,Mercedes,Model C,2018,111328.0,Petrol,Automatic,2,30,5574,8
5332,Mercedes,Model C,2020,47128.0,Petrol,Automatic,4,20,13483,6
5333,Mercedes,Model A,2008,193167.0,Diesel,Manual,3,30,1455,18
5334,Toyota,Model A,2020,77018.0,Petrol,Automatic,6,10,15411,6
5335,Hyundai,Model A,2025,27816.0,Petrol,Automatic,7,20,26720,1
5336,Audi,Model B,2025,0.0,Hybrid,Manual,10,1,30000,1
5337,Audi,Model C,2020,45657.0,Petrol,Manual,11,20,7531,6
5338,VW,Model B,2023,10759.0,Petrol,Automatic,7,30,22994,3
5339,BMW,Model A,2025,14022.0,Hybrid,Automatic,7,10,32819,1
5340,Toyota,Model A,2000,250000.0,Petrol,Automatic,8,1,500,26
5341,Toyota,Model A,2025,0.0,Petrol,Manual,12,10,17556,1
5342,Hyundai,Model B,2025,21221.0,Petrol,Manual,9,30,19296,1
5343,Honda,Model A,2009,181364.0,Petrol,Manual,10,20,500,17
5344,Ford,Model A,2015,125041.0,Petrol,Manual,9,10,500,11
5345,Mercedes,Model C,2025,0.0,Petrol,Manual,12,10,27353,1
5346,Fiat,Model B,2022,34171.0,Petrol,Manual,11,30,8107,4
5347,Toyota,Model C,2001,250000.0,Petrol,Automatic,5,30,3004,25
